,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1839,BNB,BNB,bnb,3117,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136360008.15,136360007.27,136360007.27,False,103959156931.01,,4,,,,2026-02-01T22:42:00.000Z,762.3874405137377,2420947540.085811,-24.1386,0.78370757,-1.45948425,-11.46596749,-13.66809377,-16.74577435,-22.75145943,103959156931.00998,3.9879,103959157601.91,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
52,XRP,XRP,xrp,1791,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60853233336.0,99985724371.0,False,160601075869.26,,5,,,,2026-02-01T22:42:00.000Z,1.6062400595643698,3832197801.415774,-36.5075,0.75591652,-0.07468541,-11.82023531,-20.25819721,-26.97443091,-30.00279513,97744901138.30113,3.7496,160624005956.44,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
3408,USDC,USDC,usd-coin,37042,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,70303548956.21632,70303548956.21632,False,70284507352.54,,6,60901219650.23,60884724652.39403,,2026-02-01T22:42:00.000Z,0.9997291516010565,12673734550.305307,-30.6068,-0.0169234,0.00591001,-0.02056602,-0.03195202,-0.02445602,-0.00656827,70284507352.54149,2.6962,70284507352.54,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-01 19:44:35.887773
5426,Solana,SOL,solana,1082,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,566308177.374097,619447463.1394541,True,63205447844.5,,7,525236893.3,53592653196.49083,,2026-02-01T22:42:00.000Z,102.03520331516444,5123824711.133573,-44.5414,0.72913554,-1.59979497,-13.76877465,-23.11775495,-29.12523967,-38.22993527,57783370017.40619,2.2166,63205447844.5,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
1958,TRON,TRX,tron,1289,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94718062588.84137,94718051457.41327,True,26986754512.94,,8,94667886298.43,26972461621.45991,,2026-02-01T22:43:00.000Z,0.28491669853525853,680346045.4034916,-23.2359,0.04843566,-0.26365584,-3.38864274,-1.01701862,1.54709074,1.07850209,26986757684.468666,1.0336,26986754512.94,,2026-02-01T22:43:00.000Z,,,,,,2026-02-01 19:44:35.887773
74,Dogecoin,DOGE,dogecoin,1388,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168565093126.5791,168565093126.5791,True,17688862032.53,,9,,,,2026-02-01T22:42:00.000Z,0.10493787120707486,1364277424.4188244,-46.8306,0.70295835,2.89968674,-11.71712442,-27.08960323,-30.90683183,-36.62413887,17688862032.525536,0.6786,17688862032.53,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
1831,Bitcoin Cash,BCH,bitcoin-cash,1130,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19988925.0,19988925.0,False,10460590778.75,,10,,,,2026-02-01T22:42:00.000Z,523.3193270150126,601644805.8442118,9.003,0.98097178,6.82938383,-7.82605815,-13.46074955,-12.49287832,3.85143537,10460590778.753561,0.4013,10989705867.32,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
2010,Cardano,ADA,cardano,1672,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36046116263.33097,44994549883.202866,False,12994900129.88,,11,37997904336.0,10974195169.696165,,2026-02-01T22:43:00.000Z,0.2888105373563717,729969116.6340318,-47.9587,0.58809492,0.31420381,-14.3800783,-26.51297197,-35.79663795,-47.25088109,10410498207.622866,0.3987,12996474181.04,,2026-02-01T22:43:00.000Z,,,,,,2026-02-01 19:44:35.887773
32196,Hyperliquid,HYPE,hyperliquid,235,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,302071893.0,961671487.86,False,29072497404.83,,12,333931719.0,10095161556.283272,,2026-02-01T22:42:00.000Z,30.23121489181826,650559655.8909627,-5.1066,2.12880708,0.17785629,37.96961159,23.2386867,-12.9566541,-23.93406024,9132000310.061333,0.3496,29072497404.83,,2026-02-01T22:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-01 19:44:35.887773
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8216987701.39,,13,,,,2026-02-01T22:42:00.000Z,8.34009158993926,4710854.91106086,78.3714,0.46823009,-6.10541701,-7.42321913,-12.60189454,-11.98733358,-12.68441896,7687005488.147813,0.2949,8216987701.39,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-01 19:44:35.887773
328,Monero,XMR,monero,356,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,7652047681.27,,14,,,,2026-02-01T22:42:00.000Z,414.81833599984293,121780355.43315303,-49.0124,0.26513098,-9.55679723,-6.89124997,-2.08212209,1.22748837,20.04829318,7652047681.27116,0.2935,7652047681.27,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:35.887773
1975,Chainlink,LINK,chainlink,2204,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,9588927151.22,,15,,,,2026-02-01T22:42:00.000Z,9.588927151218254,934358527.1151273,-21.6942,0.94920849,-1.9530185,-16.19441664,-28.27006056,-34.07119719,-37.02422778,6789919032.449652,0.2605,9588927151.22,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-01 19:44:35.887773
1,Bitcoin,BTC,bitcoin,12535,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19982656.0,19982656.0,False,1545292956817.12,,1,,,,2026-02-01T22:42:00.000Z,77331.70989968105,49836260387.04673,-27.1313,0.3860528,-0.85897571,-10.50752303,-14.27511306,-17.42436687,-27.27319874,1545292956817.121,59.23,1623965907893.3,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
1027,Ethereum,ETH,ethereum,11497,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120693814.87947601,120693814.87947601,True,279732629088.17,,2,,,,2026-02-01T22:42:00.000Z,2317.704758669781,37848798566.82351,-17.9281,0.12378113,-3.85078694,-17.11515108,-26.05447554,-26.9246399,-35.33892928,279732629088.17114,10.7307,279732629088.17,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
825,Tether USDt,USDT,tether,169464,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,185373050610.50174,189482994631.04517,True,189281720556.54,,3,,,,2026-02-01T22:42:00.000Z,0.998937772358431,110461982993.35648,-24.5392,-0.0146964,0.0185398,-0.01022344,-0.07548807,-0.13914395,-0.07725971,185176142232.1413,7.0977,189281720556.54,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-02-01 19:44:39.313378
1839,BNB,BNB,bnb,3117,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",136360008.15,136360007.27,136360007.27,False,103959156931.01,,4,,,,2026-02-01T22:42:00.000Z,762.3874405137377,2420947540.085811,-24.1386,0.78370757,-1.45948425,-11.46596749,-13.66809377,-16.74577435,-22.75145943,103959156931.00998,3.9879,103959157601.91,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
52,XRP,XRP,xrp,1791,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60853233336.0,99985724371.0,False,160601075869.26,,5,,,,2026-02-01T22:42:00.000Z,1.6062400595643698,3832197801.415774,-36.5075,0.75591652,-0.07468541,-11.82023531,-20.25819721,-26.97443091,-30.00279513,97744901138.30113,3.7496,160624005956.44,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
3408,USDC,USDC,usd-coin,37042,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,70303548956.21632,70303548956.21632,False,70284507352.54,,6,60901219650.23,60884724652.39403,,2026-02-01T22:42:00.000Z,0.9997291516010565,12673734550.305307,-30.6068,-0.0169234,0.00591001,-0.02056602,-0.03195202,-0.02445602,-0.00656827,70284507352.54149,2.6962,70284507352.54,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-02-01 19:44:39.313378
5426,Solana,SOL,solana,1082,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,566308177.374097,619447463.1394541,True,63205447844.5,,7,525236893.3,53592653196.49083,,2026-02-01T22:42:00.000Z,102.03520331516444,5123824711.133573,-44.5414,0.72913554,-1.59979497,-13.76877465,-23.11775495,-29.12523967,-38.22993527,57783370017.40619,2.2166,63205447844.5,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
1958,TRON,TRX,tron,1289,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94718062588.84137,94718051457.41327,True,26986754512.94,,8,94667886298.43,26972461621.45991,,2026-02-01T22:43:00.000Z,0.28491669853525853,680346045.4034916,-23.2359,0.04843566,-0.26365584,-3.38864274,-1.01701862,1.54709074,1.07850209,26986757684.468666,1.0336,26986754512.94,,2026-02-01T22:43:00.000Z,,,,,,2026-02-01 19:44:39.313378
74,Dogecoin,DOGE,dogecoin,1388,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'doge-chain-ecosystem', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168565093126.5791,168565093126.5791,True,17688862032.53,,9,,,,2026-02-01T22:42:00.000Z,0.10493787120707486,1364277424.4188244,-46.8306,0.70295835,2.89968674,-11.71712442,-27.08960323,-30.90683183,-36.62413887,17688862032.525536,0.6786,17688862032.53,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
1831,Bitcoin Cash,BCH,bitcoin-cash,1130,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19988925.0,19988925.0,False,10460590778.75,,10,,,,2026-02-01T22:42:00.000Z,523.3193270150126,601644805.8442118,9.003,0.98097178,6.82938383,-7.82605815,-13.46074955,-12.49287832,3.85143537,10460590778.753561,0.4013,10989705867.32,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
2010,Cardano,ADA,cardano,1672,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,36046116263.33097,44994549883.202866,False,12994900129.88,,11,37997904336.0,10974195169.696165,,2026-02-01T22:43:00.000Z,0.2888105373563717,729969116.6340318,-47.9587,0.58809492,0.31420381,-14.3800783,-26.51297197,-35.79663795,-47.25088109,10410498207.622866,0.3987,12996474181.04,,2026-02-01T22:43:00.000Z,,,,,,2026-02-01 19:44:39.313378
32196,Hyperliquid,HYPE,hyperliquid,235,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,302071893.0,961671487.86,False,29072497404.83,,12,333931719.0,10095161556.283272,,2026-02-01T22:42:00.000Z,30.23121489181826,650559655.8909627,-5.1066,2.12880708,0.17785629,37.96961159,23.2386867,-12.9566541,-23.93406024,9132000310.061333,0.3496,29072497404.83,,2026-02-01T22:42:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-02-01 19:44:39.313378
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921693173.9,985239504.0,False,8216987701.39,,13,,,,2026-02-01T22:42:00.000Z,8.34009158993926,4710854.91106086,78.3714,0.46823009,-6.10541701,-7.42321913,-12.60189454,-11.98733358,-12.68441896,7687005488.147813,0.2949,8216987701.39,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-02-01 19:44:39.313378
328,Monero,XMR,monero,356,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,7652047681.27,,14,,,,2026-02-01T22:42:00.000Z,414.81833599984293,121780355.43315303,-49.0124,0.26513098,-9.55679723,-6.89124997,-2.08212209,1.22748837,20.04829318,7652047681.27116,0.2935,7652047681.27,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:39.313378
1975,Chainlink,LINK,chainlink,2204,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,9588927151.22,,15,,,,2026-02-01T22:42:00.000Z,9.588927151218254,934358527.1151273,-21.6942,0.94920849,-1.9530185,-16.19441664,-28.27006056,-34.07119719,-37.02422778,6789919032.449652,0.2605,9588927151.22,,2026-02-01T22:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-01 19:44:39.313378
1,Bitcoin,BTC,bitcoin,12535,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19982656.0,19982656.0,False,1545292956817.12,,1,,,,2026-02-01T22:42:00.000Z,77331.70989968105,49836260387.04673,-27.1313,0.3860528,-0.85897571,-10.50752303,-14.27511306,-17.42436687,-27.27319874,1545292956817.121,59.23,1623965907893.3,,2026-02-01T22:42:00.000Z,,,,,,2026-02-01 19:44:42.754586
